"","시간","규모","진앙(km)","위도","경도","행정구역","시군구"
"2103","2020-07-18 16:38",1.2,4,35.97,127.53,"전북"," 진안군 북북동쪽 22km 지역"
"2104","2020-07-18 16:52",1.4,11,36.08,129.34,"경북"," 포항시 북구 북북서쪽 5km 지역"
"2105","2020-07-20 21:02",1.3,7,37.94,124.9,"북한"," 황해남도 용연군 장산곶 남동쪽 28km 해역"
"2106","2020-07-21 8:17",1.2,10,36.72,127.2,"세종","시 북북서쪽 16km 지역"
"2107","2020-07-23 0:20",1.6,14,35.88,128.51,"대구"," 달성군 북북동쪽 14km 지역"
"2108","2020-07-23 7:25",1.6,18,36.53,129.65,"경북"," 영덕군 동북동쪽 28km 해역"
"2109","2020-07-23 8:01",1.3,20,36.53,129.64,"경북"," 영덕군 동북동쪽 28km 해역"
"2110","2020-07-23 12:22",1.5,12,36.8,128.64,"경북"," 영주시 동남동쪽 2km 지역"
"2111","2020-07-24 4:06",1.5,24,33.24,127.16,"제주"," 서귀포시 동쪽 56km 해역"
"2112","2020-07-24 8:57",1.5,5,37.26,128.72,"강원"," 정선군 남남동쪽 14km 지역"
"2113","2020-07-24 18:37",1.7,10,37.37,128.85,"강원"," 정선군 동쪽 17km 지역"
"2114","2020-07-25 18:22",1.6,12,36.75,128.82,"경북"," 안동시 북북동쪽 22km 지역"
"2115","2020-07-25 18:33",1.5,17,36.14,129.35,"경북"," 포항시 북구 북쪽 11km 지역"
"2116","2020-07-26 5:21",1.5,16,35.77,129.19,"경북"," 경주시 남남서쪽 8km 지역"
"2117","2020-07-26 8:07",1.4,12,35.77,129.18,"경북"," 경주시 남남서쪽 8km 지역"
"2118","2020-07-27 5:10",1.2,7,38.46,127.66,"북한"," 강원 회양 남쪽 28km 지역"
"2119","2020-07-27 7:28",1.3,22,35.97,126.27,"전북"," 군산시 어청도 동남동쪽 32km 해역"
"2120","2020-07-28 5:42",1.2,17,36.47,127.91,"경북"," 상주시 서북서쪽 23km 지역"
"2121","2020-07-28 12:36",1.1,15,37.91,128.96,"강원"," 강릉시 북북동쪽 19km 해역"
"2122","2020-07-29 2:13",1.4,9,36.1,129.35,"경북"," 포항시 북구 북북서쪽 7km 지역"
"2123","2020-07-29 17:49",1.1,8,35.82,129.31,"경북"," 경주시 동남동쪽 9km 지역"
"2124","2020-07-30 1:08",1.2,18,35.4,128.5,"경남"," 창녕군 남쪽 16km 지역"
"2125","2020-07-31 7:53",1,15,34.58,126.12,"전남"," 진도군 북서쪽 17km 해역"
"2126","2020-08-01 0:50",1,5,36.13,129.38,"경북"," 포항시 북구 북쪽 10km 지역"
"2127","2020-08-01 1:07",1.6,0,38.74,125.94,"북한"," 황해북도 송림 동쪽 26km 지역"
"2128","2020-08-01 10:25",1.4,13,33.86,127.51,"전남"," 여수시 거문도 남동쪽 26km 해역"
"2129","2020-08-02 3:08",1.5,11,35.72,128.36,"경북"," 고령군 동쪽 9km 지역"
"2130","2020-08-02 7:41",0.9,9,35.83,129.39,"경북"," 경주시 동쪽 16km 지역"
"2131","2020-08-02 11:03",1.1,19,35.94,129.64,"경북"," 포항시 남구 동남동쪽 26km 해역"
"2132","2020-08-02 13:53",1.8,19,36.76,128.47,"경북"," 예천군 북쪽 11km 지역"
"2133","2020-08-03 3:24",1.2,8,35.78,129.31,"경북"," 경주시 남동쪽 11km 지역"
"2134","2020-08-03 15:00",0.8,13,36.12,129.35,"경북"," 포항시 북구 북쪽 9km 지역"
"2135","2020-08-04 10:09",1.3,6,35.77,129.31,"경북"," 경주시 남동쪽 11km 지역"
"2136","2020-08-05 6:55",1.4,8,36.08,129.33,"경북"," 포항시 북구 북서쪽 5km 지역"
"2137","2020-08-05 9:03",1.2,11,35.79,129.19,"경북"," 경주시 남남서쪽 8km 지역"
"2138","2020-08-05 9:45",1.2,7,35.8,129.34,"경북"," 경주시 동남동쪽 12km 지역"
"2139","2020-08-05 18:32",0.8,10,36.33,129.48,"경북"," 영덕군 남동쪽 14km 해역"
"2140","2020-08-06 15:22",1.3,8,36.08,128.09,"경북"," 김천시 남남서쪽 7km 지역"
"2141","2020-08-06 15:32",1.3,13,35.87,128.5,"대구"," 달성군 북북동쪽 12km 지역"
"2142","2020-08-06 19:26",1.5,8,36.61,126.97,"충남"," 공주시 북서쪽 23km 지역"
"2143","2020-08-08 6:31",1.4,14,36.67,128.46,"경북"," 예천군 북동쪽 3km 지역"
"2144","2020-08-08 21:39",1.5,7,35.77,129.31,"경북"," 경주시 남동쪽 12km 지역"
"2145","2020-08-09 0:48",1.9,0,40.31,128.86,"북한"," 함경남도 단천 남남서쪽 17km 해역"
"2146","2020-08-09 12:45",1.3,8,35.89,129.11,"경북"," 경주시 서북서쪽 11km 지역"
"2147","2020-08-11 13:12",1.8,18,34.3,124.79,"전남"," 신안군 흑산도 남서쪽 71km 해역"
"2148","2020-08-11 14:45",1,7,35.93,128.89,"경북"," 영천시 남서쪽 7km 지역"
"2149","2020-08-13 4:58",1.1,9,35.72,129.39,"경북"," 경주시 남동쪽 21km 지역"
"2150","2020-08-14 2:58",0.9,7,35.73,129.35,"경북"," 경주시 남동쪽 18km 지역"
"2151","2020-08-14 3:52",1.5,13,33.73,127.04,"전남"," 여수시 거문도 남서쪽 42km 해역"
"2152","2020-08-14 5:47",1.5,15,35.93,126.86,"전북"," 군산시 동남동쪽 12km 지역"
"2153","2020-08-15 1:44",1.1,13,36.31,128.54,"경북"," 의성군 서남서쪽 15km 지역"
"2154","2020-08-16 20:31",1,11,35.8,129.38,"경북"," 경주시 동남동쪽 15km 지역"
"2155","2020-08-17 0:27",1.1,15,36.61,129.42,"경북"," 영덕군 북북동쪽 22km 해역"
"2156","2020-08-17 6:55",1.8,12,35.76,129.18,"경북"," 경주시 남남서쪽 11km 지역"
"2157","2020-08-18 16:53",0.7,14,36.13,128.22,"경북"," 김천시 동쪽 10km 지역"
"2158","2020-08-18 23:34",0.8,7,35.95,128.89,"경북"," 영천시 서남서쪽 5km 지역"
"2159","2020-08-19 5:08",0.9,19,35.73,128.51,"대구"," 달성군 남동쪽 9km 지역"
"2160","2020-08-19 10:01",0.8,18,36.44,127.57,"충북"," 보은군 서남서쪽 15km 지역"
"2161","2020-08-19 17:11",0.9,9,34.98,127.39,"전남"," 순천시 서북서쪽 9km 지역"
"2162","2020-08-21 9:44",1.9,0,37.19,129.09,"강원"," 삼척시 남남서쪽 30km 지역"
"2163","2020-08-22 4:20",0.8,17,35.13,126.06,"전남"," 무안군 서북서쪽 41km 해역"
"2164","2020-08-22 10:12",1.2,12,35.23,129.07,"부산"," 금정구 남서쪽 2km 지역"
"2165","2020-08-23 3:04",0.8,7,36.78,126.41,"충남"," 서산시 서쪽 4km 지역"
"2166","2020-08-23 22:16",0.9,16,36.48,129.09,"경북"," 청송군 북북동쪽 6km 지역"
"2167","2020-08-24 0:33",0.9,12,36.21,128.4,"경북"," 구미시 북북동쪽 11km 지역"
"2168","2020-08-24 18:02",1.3,12,39.1,128.42,"북한"," 강원 회양 동북동쪽 83km 해역"
"2169","2020-08-25 4:13",1.1,7,37.38,128.85,"강원"," 정선군 동쪽 17km 지역"
"2170","2020-08-25 5:03",1.6,0,39.04,126.92,"북한"," 황해북도 신평 북동쪽 22km 지역"
"2171","2020-08-25 23:14",1.5,12,36.64,128.28,"경북"," 문경시 북동쪽 10km 지역"
"2172","2020-08-26 19:02",1.9,13,35.37,125.7,"전남"," 영광군 서쪽 74km 해역"
"2173","2020-08-28 8:08",1.8,14,36.75,128.53,"경북"," 예천군 북동쪽 14km 지역"
"2174","2020-08-28 12:35",1.1,12,36.06,128.66,"경북"," 군위군 남남동쪽 22km 지역"
"2175","2020-08-28 20:22",1.2,13,35.22,127.98,"경남"," 진주시 서북서쪽 12km 지역"
"2176","2020-08-29 8:16",1.3,15,37.05,129.9,"경북"," 울진군 동쪽 45km 해역"
"2177","2020-08-30 3:48",1.7,3,39.29,126.11,"북한"," 평안남도 성천 서북서쪽 10km 지역"
"2178","2020-08-31 3:03",1.3,14,35.33,127.5,"전남"," 구례군 북북동쪽 15km 지역"
"2179","2020-08-31 11:21",1.2,7,35.66,129.34,"울산"," 북구 북북서쪽 9km 지역"
"2180","2020-09-01 7:04",1.1,7,36.04,127.84,"충북"," 영동군 남남동쪽 16km 지역"
"2181","2020-09-02 3:33",1.5,18,36.83,128.15,"충북"," 제천시 남쪽 34km 지역"
"2182","2020-09-02 9:24",1.5,3,35.39,127.31,"전북"," 남원시 서남서쪽 8km 지역"
"2183","2020-09-02 13:24",1.5,8,35.92,127.37,"전북"," 진안군 북북서쪽 15km 지역"
"2184","2020-09-03 3:01",1.9,24,37.08,124.51,"인천"," 옹진군 백령도 남쪽 98km 해역"
"2185","2020-09-03 6:13",1.8,11,36.36,126.76,"충남"," 청양군 남남서쪽 12km 지역"
"2186","2020-09-04 10:22",1.3,9,35.41,128.5,"경남"," 창녕군 남쪽 15km 지역"
"2187","2020-09-04 10:27",1.6,8,37.8,126.85,"경기"," 파주시 북동쪽 8km 지역"
"2188","2020-09-04 18:57",1.3,14,34.76,125.6,"전남"," 신안군 흑산도 동북동쪽 19km 해역"
"2189","2020-09-06 2:46",1.3,6,38.38,127.92,"북한"," 강원 회양 남동쪽 45km 지역"
"2190","2020-09-06 3:16",1.2,10,36.02,127.65,"전북"," 무주군 북서쪽 2km 지역"
"2191","2020-09-06 5:11",1.5,19,35.01,125.12,"전남"," 신안군 흑산도 북서쪽 47km 해역"
"2192","2020-09-06 5:40",1.5,4,34.54,128.12,"경남"," 남해군 남남동쪽 39km 해역"
"2193","2020-09-06 8:26",1.6,14,34.49,128.24,"경남"," 통영시 남남서쪽 44km 해역"
"2194","2020-09-08 1:43",1.9,16,35.43,128.82,"경남"," 밀양시 남동쪽 11km 지역"
"2195","2020-09-08 8:55",1.9,9,37.22,126.16,"인천"," 옹진군 서남서쪽 49km 해역"
"2196","2020-09-08 9:54",1.6,12,35.82,129.32,"경북"," 경주시 동남동쪽 9km 지역"
"2197","2020-09-08 10:10",1.9,14,33.47,126.4,"제주"," 제주시 서남서쪽 13km 지역"
"2198","2020-09-09 14:33",1.1,11,36.6,129.08,"경북"," 영양군 남남서쪽 8km 지역"
"2199","2020-09-09 23:15",1.8,0,38.77,125.74,"북한"," 황해북도 송림 동북동쪽 10km 지역"
"2200","2020-09-10 1:48",0.5,6,35.72,129.34,"경북"," 경주시 남동쪽 18km 지역"
"2201","2020-09-10 6:18",1.1,13,33.84,127.1,"전남"," 여수시 거문도 남서쪽 29km 해역"
"2202","2020-09-10 22:49",0.6,6,35.71,129.35,"경북"," 경주시 남동쪽 20km 지역"
"2203","2020-09-11 0:26",1.4,13,38.03,125.17,"북한"," 황해남도 옹진 서북서쪽 20km 지역"
"2204","2020-09-11 2:13",0.7,17,36.05,127.85,"충북"," 영동군 남남동쪽 15km 지역"
"2205","2020-09-11 11:24",1.3,7,35.65,127.48,"전북"," 장수군 서쪽 4km 지역"
"2206","2020-09-11 16:23",1.2,10,35.65,127.47,"전북"," 진안군 남남동쪽 16km 지역"
"2207","2020-09-11 16:49",1.4,8,35.65,127.47,"전북"," 진안군 남남동쪽 16km 지역"
"2208","2020-09-12 8:38",1.5,9,36.05,127.48,"충남"," 금산군 남쪽 7km 지역"
"2209","2020-09-12 9:28",1.7,7,35.71,129.35,"경북"," 경주시 남동쪽 20km 지역"
"2210","2020-09-12 19:49",1.4,4,37.2,126.46,"인천"," 연수구 남서쪽 30km 해역"
"2211","2020-09-13 12:42",1.6,5,37.34,126.15,"인천"," 중구 서남서쪽 44km 해역"
"2212","2020-09-13 13:52",1.8,9,37.31,128.46,"강원"," 영월군 북쪽 14km 지역"
"2213","2020-09-13 23:05",1.6,11,36.51,127.59,"충북"," 보은군 서쪽 13km 지역"
"2214","2020-09-14 1:40",1.5,17,34.64,125.3,"전남"," 신안군 흑산도 서남서쪽 11km 해역"
"2215","2020-09-15 13:41",1.9,12,38.61,126.56,"북한"," 황해북도 신계 북북동쪽 13km 지역"
"2216","2020-09-15 17:45",1.4,11,34.63,127.02,"전남"," 장흥군 동남동쪽 12km 지역"
"2217","2020-09-15 22:44",1.1,14,36.41,128.33,"경북"," 상주시 동쪽 15km 지역"
"2218","2020-09-16 6:42",1.7,18,36.55,127.27,"세종","시 남남서쪽 5km 지역"
"2219","2020-09-16 15:12",1.5,18,35.84,129.67,"경북"," 포항시 남구 남동쪽 34km 해역"
"2220","2020-09-16 16:46",1.5,14,35.77,129.19,"경북"," 경주시 남남서쪽 10km 지역"
"2221","2020-09-17 1:50",0.8,9,36.76,128.63,"경북"," 영주시 남쪽 5km 지역"
"2222","2020-09-17 3:08",1.6,0,38.73,125.92,"북한"," 황해북도 송림 동쪽 25km 지역"
"2223","2020-09-18 22:00",1.4,6,35.09,127.81,"경남"," 하동군 동북동쪽 6km 지역"
"2224","2020-09-19 6:07",1.8,22,35.93,125.04,"전북"," 군산시 어청도 서남서쪽 87km 해역"
"2225","2020-09-19 6:21",1.3,18,33.91,127.49,"전남"," 여수시 거문도 남동쪽 21km 해역"
"2226","2020-09-19 19:33",1.1,14,35.1,128.11,"경남"," 사천시 북북동쪽 12km 지역"
"2227","2020-09-20 3:00",1.3,7,37.35,126.16,"인천"," 중구 서남서쪽 43km 해역"
"2228","2020-09-20 5:32",1.1,16,35.25,127.88,"경남"," 하동군 북북동쪽 23km 지역"
"2229","2020-09-20 6:10",1.2,16,38.36,128.77,"강원"," 속초시 북동쪽 23km 해역"
"2230","2020-09-20 8:14",1.3,17,36.55,129.65,"경북"," 영덕군 동북동쪽 29km 해역"
"2231","2020-09-20 9:09",1,6,35.31,126.23,"전남"," 영광군 서쪽 26km 해역"
"2232","2020-09-20 17:25",0.9,7,36.75,126.81,"충남"," 예산군 북북서쪽 8km 지역"
"2233","2020-09-20 20:12",1.9,13,33.33,125.81,"제주"," 제주시 서남서쪽 70km 해역"
"2234","2020-09-21 8:31",0.9,10,36.58,128.19,"경북"," 상주시 북쪽 19km 지역"
"2235","2020-09-22 20:53",1.2,15,35.68,129.11,"울산"," 울주군 북서쪽 21km 지역"
"2236","2020-09-22 22:26",1.5,7,37.1,128.18,"충북"," 제천시 남남서쪽 4km 지역"
"2237","2020-09-22 22:48",1.3,13,36.6,129.37,"경북"," 영덕군 북쪽 21km 지역"
"2238","2020-09-25 15:41",1.4,9,35.96,127.23,"전북"," 완주군 북동쪽 9km 지역"
"2239","2020-09-26 7:55",1.9,19,33.43,127.24,"제주"," 서귀포시 동북동쪽 66km 해역"
"2240","2020-09-26 16:22",1.6,10,35.8,129.43,"경북"," 경주시 동남동쪽 20km 지역"
"2241","2020-09-26 20:52",1.3,6,36.08,129.33,"경북"," 포항시 북구 북서쪽 5km 지역"
"2242","2020-09-27 5:23",1.9,16,35.85,126,"전북"," 군산시 어청도 남쪽 30km 해역"
"2243","2020-09-28 9:15",1.5,16,34.75,126.56,"전남"," 영암군 서남서쪽 14km 지역"
"2244","2020-09-28 14:25",1.3,11,38.3,128.56,"강원"," 속초시 북북서쪽 11km 해역"
"2245","2020-09-29 0:04",1.4,11,38.38,127.16,"북한"," 강원 평강 서남서쪽 11km 지역"
"2246","2020-09-29 9:17",1.1,8,36.61,127.76,"충북"," 청주시 상당구 동쪽 24km 지역"
"2247","2020-09-29 12:23",1.2,10,36.34,129.48,"경북"," 영덕군 남동쪽 13km 해역"
"2248","2020-09-30 3:11",1.3,7,34.54,128.13,"경남"," 남해군 남남동쪽 40km 해역"
"2249","2020-09-30 9:20",1.7,21,33.78,126.95,"전남"," 여수시 거문도 남서쪽 44km 해역"
"2250","2020-09-30 16:40",1.2,14,36.2,127.04,"충남"," 논산시 서북서쪽 5km 지역"
"2251","2020-09-30 17:44",1.6,9,37.63,129.17,"강원"," 동해시 북북동쪽 13km 해역"
"2252","2020-10-01 0:55",1.2,10,36.33,129.47,"경북"," 영덕군 남동쪽 13km 해역"
"2253","2020-10-01 6:55",1.2,5,36.52,127.01,"충남"," 공주시 북서쪽 13km 지역"
"2254","2020-10-01 19:49",0.9,7,38.13,127.09,"경기"," 연천군 북북동쪽 4km 지역"
"2255","2020-10-02 12:28",1.1,11,35.92,128.63,"대구"," 북구 북동쪽 6km 지역"
"2256","2020-10-02 17:24",1.4,9,36.19,127.33,"충남"," 논산시 동쪽 21km 지역"
"2257","2020-10-02 18:13",1.3,5,35.87,128.05,"경북"," 김천시 남쪽 31km 지역"
"2258","2020-10-03 10:35",0.8,5,35.87,128.05,"경북"," 김천시 남쪽 31km 지역"
"2259","2020-10-03 12:49",1.6,0,38.74,125.91,"북한"," 황해북도 송림 동쪽 24km 지역"
"2260","2020-10-03 15:19",0.8,5,35.87,128.05,"경북"," 김천시 남쪽 31km 지역"
"2261","2020-10-03 15:21",0.8,5,35.87,128.05,"경북"," 김천시 남쪽 31km 지역"
"2262","2020-10-03 23:16",1.5,0,38.72,125.92,"북한"," 황해북도 송림 동쪽 25km 지역"
"2263","2020-10-04 1:03",1.2,13,33.39,127.16,"제주"," 서귀포시 동북동쪽 58km 해역"
"2264","2020-10-04 3:50",1.2,8,35.87,128.06,"경북"," 김천시 남쪽 30km 지역"
"2265","2020-10-05 20:16",1.9,0,38.77,126.06,"북한"," 황해북도 연산 서남서쪽 20km 지역"
"2266","2020-10-06 3:09",1,8,36.41,127.48,"대전"," 동구 북북동쪽 11km 지역"
"2267","2020-10-07 2:54",1.5,1,38.73,125.94,"북한"," 황해북도 송림 동쪽 26km 지역"
"2268","2020-10-07 3:26",1.7,20,33.93,127.43,"전남"," 여수시 거문도 남동쪽 15km 해역"
"2269","2020-10-07 3:27",1.4,20,33.93,127.42,"전남"," 여수시 거문도 남동쪽 14km 해역"
"2270","2020-10-07 3:29",1.5,20,33.94,127.44,"전남"," 여수시 거문도 남동쪽 15km 해역"
"2271","2020-10-07 4:13",1.7,18,33.92,127.47,"전남"," 여수시 거문도 남동쪽 19km 해역"
"2272","2020-10-07 6:36",1.7,18,33.95,127.44,"전남"," 여수시 거문도 남동쪽 14km 해역"
"2273","2020-10-07 7:30",1.7,20,33.93,127.45,"전남"," 여수시 거문도 남동쪽 16km 해역"
"2274","2020-10-07 7:30",1.6,20,33.93,127.44,"전남"," 여수시 거문도 남동쪽 16km 해역"
"2275","2020-10-07 8:52",1.7,20,33.93,127.45,"전남"," 여수시 거문도 남동쪽 16km 해역"
"2276","2020-10-07 9:14",1.7,3,38.78,125.96,"북한"," 황해북도 연산 서남서쪽 28km 지역"
"2277","2020-10-08 13:11",1.8,7,38.25,127.55,"강원"," 철원군 동북동쪽 24km 지역"
"2278","2020-10-09 4:25",1.8,19,36.21,128.61,"경북"," 군위군 남동쪽 5km 지역"
"2279","2020-10-11 8:58",1.3,18,34.86,127.51,"전남"," 순천시 남남동쪽 10km 해역"
"2280","2020-10-11 12:13",1.4,15,35.87,126.8,"전북"," 김제시 북서쪽 10km 지역"
"2281","2020-10-11 12:15",0.9,9,35.69,129.15,"울산"," 울주군 북북서쪽 20km 지역"
"2282","2020-10-11 17:20",1.6,21,36.17,129.88,"경북"," 포항시 북구 동북동쪽 48km 해역"
"2283","2020-10-12 20:02",1.3,12,36.47,128.95,"경북"," 안동시 동남동쪽 23km 지역"
"2284","2020-10-13 4:40",1.1,7,36.13,127.67,"충북"," 영동군 서남서쪽 11km 지역"
"2285","2020-10-15 5:22",1.4,9,36.99,126.34,"충남"," 서산시 북북서쪽 25km 지역"
"2286","2020-10-15 18:07",1.2,13,35.95,128.15,"경북"," 성주군 서북서쪽 12km 지역"
"2287","2020-10-16 4:27",1.9,4,38.63,126.33,"북한"," 황해북도 신계 북서쪽 23km 지역"
"2288","2020-10-16 9:37",1.6,15,35.69,129,"경북"," 청도군 동쪽 24km 지역"
"2289","2020-10-17 3:55",1.9,8,35.64,127.48,"전북"," 장수군 서남서쪽 4km 지역"
"2290","2020-10-17 18:52",1.2,22,35.88,129.9,"경북"," 포항시 남구 동남동쪽 51km 해역"
"2291","2020-10-18 20:26",1.2,20,36.46,127.95,"경북"," 상주시 서북서쪽 19km 지역"
"2292","2020-10-18 20:31",1.6,20,36.46,127.96,"경북"," 상주시 서북서쪽 19km 지역"
"2293","2020-10-19 0:47",0.8,11,36.66,129.23,"경북"," 영양군 동쪽 11km 지역"
"2294","2020-10-20 12:16",1.3,9,35.65,127.47,"전북"," 진안군 남남동쪽 16km 지역"
"2295","2020-10-20 20:37",1.1,3,36.01,128.01,"경북"," 김천시 남남서쪽 17km 지역"
"2296","2020-10-20 23:53",0.7,7,35.64,127.48,"전북"," 장수군 서남서쪽 4km 지역"
"2297","2020-10-21 3:44",1.1,7,36.49,129.09,"경북"," 청송군 북북동쪽 7km 지역"
"2298","2020-10-22 7:14",1.1,4,36.14,127.66,"충북"," 영동군 서남서쪽 12km 지역"
"2299","2020-10-23 20:30",1.3,9,35.79,129.32,"경북"," 경주시 남동쪽 11km 지역"
"2300","2020-10-24 3:41",1.9,20,33.93,127.45,"전남"," 여수시 거문도 남동쪽 16km 해역"
"2301","2020-10-24 3:48",1.8,20,33.94,127.43,"전남"," 여수시 거문도 남동쪽 14km 해역"
"2302","2020-10-24 5:49",1.9,20,33.93,127.43,"전남"," 여수시 거문도 남동쪽 15km 해역"
"2303","2020-10-24 6:07",1.9,20,33.94,127.45,"전남"," 여수시 거문도 남동쪽 16km 해역"
"2304","2020-10-25 1:16",1.7,20,33.93,127.44,"전남"," 여수시 거문도 남동쪽 16km 해역"
"2305","2020-10-25 10:46",1.6,18,33.52,125.85,"제주"," 제주시 서쪽 63km 해역"
"2306","2020-10-25 20:11",1.3,6,35.81,129.27,"경북"," 경주시 남동쪽 7km 지역"
"2307","2020-10-26 2:33",0.8,6,35.8,129.27,"경북"," 경주시 남남동쪽 7km 지역"
"2308","2020-10-26 12:44",1.5,7,35.8,129.27,"경북"," 경주시 남남동쪽 7km 지역"
"2309","2020-10-27 23:05",1,15,35,128.84,"부산"," 사하구 남서쪽 17km 해역"
"2310","2020-10-28 13:40",1.2,0,37.19,129.08,"강원"," 삼척시 남남서쪽 30km 지역"
"2311","2020-10-28 23:11",1.3,9,35.64,127.47,"전북"," 장수군 서쪽 5km 지역"
"2312","2020-10-29 0:29",1.6,16,33.92,127.49,"전남"," 여수시 거문도 남동쪽 20km 해역"
"2313","2020-10-31 1:27",1,10,36.17,127.12,"충남"," 논산시 남동쪽 3km 지역"
"2314","2020-10-31 10:56",1.7,18,36.28,128.56,"경북"," 의성군 서남서쪽 15km 지역"
"2315","2020-10-31 19:43",1.3,11,34.71,125.62,"전남"," 신안군 흑산도 동북동쪽 19km 해역"
"2316","2020-10-31 22:56",1.2,6,36.45,126.61,"충남"," 보령시 북쪽 13km 지역"
"2317","2020-11-01 4:31",1.1,18,37.38,129.71,"강원"," 삼척시 동쪽 49km 해역"
"2318","2020-11-01 19:25",1.1,14,34.56,128.09,"경남"," 남해군 남남동쪽 36km 해역"
"2319","2020-11-02 0:02",1.1,12,35.78,129.21,"경북"," 경주시 남쪽 9km 지역"
"2320","2020-11-02 3:00",1.2,12,35.6,126.36,"전북"," 고창군 서북서쪽 36km 해역"
"2321","2020-11-02 11:35",1.2,14,35.77,129.52,"울산"," 북구 북동쪽 25km 해역"
"2322","2020-11-02 13:12",1,13,36.4,127.1,"충남"," 공주시 남남서쪽 5km 지역"
"2323","2020-11-03 2:59",1.3,1,37.19,129.07,"강원"," 삼척시 남남서쪽 30km 지역"
"2324","2020-11-03 5:33",1.3,16,36.33,127.44,"대전"," 동구 북북서쪽 2km 지역"
"2325","2020-11-04 13:12",1.5,16,34.59,125.45,"전남"," 신안군 흑산도 남남동쪽 9km 해역"
"2326","2020-11-04 13:54",1.4,15,36.79,128.74,"경북"," 안동시 북쪽 25km 지역"
"2327","2020-11-04 20:39",1.4,7,35.07,128.38,"경남"," 고성군 북북동쪽 12km 지역"
"2328","2020-11-05 10:44",0.7,14,36.13,129.39,"경북"," 포항시 북구 북북동쪽 10km 지역"
"2329","2020-11-06 8:33",0.8,6,36.92,129,"경북"," 봉화군 동쪽 24km 지역"
"2330","2020-11-06 18:23",1.2,13,35.82,126.78,"전북"," 김제시 서북서쪽 9km 지역"
"2331","2020-11-06 19:20",0.9,5,35.64,127.48,"전북"," 장수군 서남서쪽 4km 지역"
"2332","2020-11-07 3:45",1.2,13,37,126.04,"충남"," 태안군 북서쪽 36km 해역"
"2333","2020-11-07 8:03",1,8,34.81,127.24,"전남"," 보성군 동북동쪽 15km 지역"
"2334","2020-11-10 2:51",1.6,24,37.87,129.52,"강원"," 동해시 북동쪽 52km 해역"
"2335","2020-11-10 13:18",0.9,7,36.66,128.78,"경북"," 안동시 북북동쪽 11km 지역"
"2336","2020-11-11 6:05",1.1,0,37.19,129.08,"강원"," 삼척시 남남서쪽 30km 지역"
"2337","2020-11-11 11:45",1.6,21,34.65,127.79,"전남"," 여수시 남동쪽 17km 지역"
"2338","2020-11-11 18:26",0.9,10,35.75,129.44,"경북"," 경주시 동남동쪽 23km 지역"
"2339","2020-11-11 23:22",1.1,12,35.44,128.29,"경남"," 의령군 북쪽 13km 지역"
"2340","2020-11-12 4:39",1.1,6,36.1,129.35,"경북"," 포항시 북구 북북서쪽 7km 지역"
"2341","2020-11-12 6:17",1.1,9,36.31,129.48,"경북"," 영덕군 남동쪽 16km 해역"
"2342","2020-11-12 13:50",0.8,11,38.44,128.53,"강원"," 고성군 북동쪽 9km 해역"
"2343","2020-11-13 3:29",1.4,21,33.48,125.81,"제주"," 제주시 서쪽 67km 해역"
"2344","2020-11-13 5:21",1.1,11,35.96,126.12,"전북"," 군산시 어청도 남동쪽 22km 해역"
"2345","2020-11-13 20:25",1.1,8,36.39,128.38,"경북"," 의성군 서쪽 29km 지역"
"2346","2020-11-14 11:57",1.5,7,35.25,127.8,"경남"," 산청군 남남서쪽 20km 지역"
"2347","2020-11-14 18:01",1.1,11,36.19,127.76,"충북"," 영동군 북서쪽 3km 지역"
"2348","2020-11-14 18:11",1,15,36.35,127.22,"충남"," 공주시 남동쪽 14km 지역"
"2349","2020-11-15 3:18",1.8,14,36.74,124.72,"충남"," 태안군 서격렬비도 서쪽 75km 해역"
"2350","2020-11-15 4:48",1.9,0,38.8,125.95,"북한"," 황해북도 연산 서남서쪽 28km 지역"
"2351","2020-11-15 6:46",1.4,2,38.78,125.98,"북한"," 황해북도 연산 서남서쪽 26km 지역"
"2352","2020-11-15 20:29",1.4,13,36.73,128.95,"경북"," 안동시 북동쪽 27km 지역"
"2353","2020-11-17 0:24",1.7,11,35.65,125.41,"전북"," 군산시 어청도 남서쪽 73km 해역"
"2354","2020-11-17 1:58",1.5,8,36.1,129.35,"경북"," 포항시 북구 북북서쪽 7km 지역"
"2355","2020-11-17 17:18",1.1,12,36.66,127.83,"충북"," 괴산군 남남동쪽 18km 지역"
"2356","2020-11-17 17:50",1.2,8,35.98,127.43,"전북"," 진안군 북쪽 21km 지역"
"2357","2020-11-19 1:11",1.9,10,38.44,126.18,"북한"," 황해북도 평산 서북서쪽 22km 지역"
"2358","2020-11-20 17:05",1.8,19,36.53,129.64,"경북"," 영덕군 동북동쪽 28km 해역"
"2359","2020-11-20 17:22",1.5,16,36.4,127.54,"대전"," 동구 북동쪽 12km 지역"
"2360","2020-11-20 23:56",1,13,36.05,127.7,"충북"," 영동군 남남서쪽 16km 지역"
"2361","2020-11-21 1:08",1.3,7,37.08,126.37,"충남"," 당진시 북서쪽 32km 해역"
"2362","2020-11-22 6:58",1.6,18,36.95,129.89,"경북"," 울진군 동쪽 44km 해역"
"2363","2020-11-22 10:23",1.6,8,39.07,126.85,"북한"," 황해북도 신평 북북동쪽 21km 지역"
"2364","2020-11-22 12:15",1.4,11,38.44,128.86,"강원"," 고성군 동쪽 35km 해역"
